order_id,order_date,customer_id,customer_name,city,region,signup_date,product_id,product_name,category,unit_price,quantity,discount,sales,profit
O0542,10-06-2024,C028,Customer 28,Jaipur,North,16-07-2023,P010,Table,Furniture,45275.73,1,0.1,40748.16,13991.83
O0553,25-04-2024,C045,Customer 45,Kolkata,East,02-02-2023,P010,Table,Furniture,45275.73,5,0.05,215059.72,28355.87
O0599,21-12-2025,C059,Customer 59,Gurugram,North,04-04-2023,P010,Table,Furniture,45275.73,1,0.05,43011.94,9864.16
O0612,02-03-2025,C064,Customer 64,Mumbai,West,30-01-2024,P010,Table,Furniture,45275.73,4,0,181102.92,39610.07
O0627,27-02-2025,C038,Customer 38,Mumbai,West,15-09-2024,P010,Table,Furniture,45275.73,3,0,135827.19,21896.9
O0628,29-05-2024,C027,Customer 27,Jaipur,North,06-01-2024,P010,Table,Furniture,45275.73,1,0.1,40748.16,12600.37
O0631,06-08-2025,C032,Customer 32,Mumbai,West,25-01-2024,P010,Table,Furniture,45275.73,2,0,90551.46,10776.13
O0663,23-05-2024,C019,Customer 19,Mumbai,West,05-04-2023,P010,Table,Furniture,45275.73,5,0,226378.65,37387.31
O0666,01-09-2025,C033,Customer 33,Hyderabad,South,09-04-2024,P010,Table,Furniture,45275.73,3,0.1,122244.47,34314.23
O0667,11-10-2025,C030,Customer 30,Kolkata,East,24-10-2023,P010,Table,Furniture,45275.73,4,0.2,144882.34,21429.98
O0707,11-11-2025,C095,Customer 95,Noida,North,05-08-2023,P010,Table,Furniture,45275.73,1,0.2,36220.58,4508.35
O0719,22-11-2024,C087,Customer 87,Kolkata,East,03-08-2024,P010,Table,Furniture,45275.73,4,0.15,153937.48,39874.27
O0746,30-03-2025,C012,Customer 12,Chennai,South,05-03-2024,P010,Table,Furniture,45275.73,4,0.05,172047.77,45255.91
O0752,10-01-2025,C026,Customer 26,Chennai,South,28-10-2023,P010,Table,Furniture,45275.73,3,0.2,108661.75,23137.55
O0769,02-10-2024,C076,Customer 76,Chennai,South,19-04-2023,P010,Table,Furniture,45275.73,4,0,181102.92,40427.18
O0786,18-06-2024,C082,Customer 82,Delhi,North,05-09-2024,P010,Table,Furniture,45275.73,3,0.15,115453.11,37076.62
O0804,08-12-2025,C036,Customer 36,Kolkata,East,17-11-2024,P010,Table,Furniture,45275.73,5,0,226378.65,64221.56
O0856,07-02-2025,C075,Customer 75,Chennai,South,02-07-2023,P010,Table,Furniture,45275.73,5,0,226378.65,54594.54
O0858,18-11-2024,C043,Customer 43,Chennai,South,13-08-2023,P010,Table,Furniture,45275.73,2,0,90551.46,12451.08
O0863,02-07-2025,C070,Customer 70,Chennai,South,01-10-2023,P010,Table,Furniture,45275.73,4,0,181102.92,31141.33
O0878,21-02-2024,C045,Customer 45,Kolkata,East,02-02-2023,P010,Table,Furniture,45275.73,1,0,45275.73,15062.52
O0886,22-06-2025,C040,Customer 40,Kolkata,East,17-06-2023,P010,Table,Furniture,45275.73,2,0.05,86023.89,9448.64
O0889,18-12-2024,C037,Customer 37,Hyderabad,South,19-12-2024,P010,Table,Furniture,45275.73,4,0.1,162992.63,46360.08
O0941,08-11-2025,C059,Customer 59,Gurugram,North,04-04-2023,P010,Table,Furniture,45275.73,4,0,181102.92,25058.28
O0945,28-09-2024,C013,Customer 13,Kolkata,East,04-04-2024,P010,Table,Furniture,45275.73,4,0.05,172047.77,54790.89
O0961,04-10-2025,C073,Customer 73,Bengaluru,South,09-04-2024,P010,Table,Furniture,45275.73,4,0,181102.92,63237.66
O0971,15-09-2025,C093,Customer 93,Bengaluru,South,29-09-2023,P010,Table,Furniture,45275.73,4,0.15,153937.48,30121.78
O0978,03-11-2024,C006,Customer 6,Jaipur,North,08-03-2024,P010,Table,Furniture,45275.73,1,0.2,36220.58,4288.05
O0986,03-02-2024,C046,Customer 46,Pune,West,15-02-2024,P010,Table,Furniture,45275.73,2,0.2,72441.17,4874.44
O0995,14-08-2024,C091,Customer 91,Bengaluru,South,06-11-2024,P010,Table,Furniture,45275.73,5,0.2,181102.92,61479.96
O0026,28-07-2024,C063,Customer 63,Noida,North,02-09-2024,P011,Notebook,Office Supplies,42988.79,5,0,214943.95,71020.03
O0027,14-05-2024,C092,Customer 92,Gurugram,North,16-07-2024,P011,Notebook,Office Supplies,42988.79,3,0,128966.37,16724.92
O0060,28-04-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P011,Notebook,Office Supplies,42988.79,5,0,214943.95,71312.2
O0086,12-09-2024,C006,Customer 6,Jaipur,North,08-03-2024,P011,Notebook,Office Supplies,42988.79,5,0.05,204196.75,13286.17
O0098,09-07-2025,C036,Customer 36,Kolkata,East,17-11-2024,P011,Notebook,Office Supplies,42988.79,1,0.05,40839.35,7035.8
O0134,29-03-2024,C023,Customer 23,Delhi,North,15-04-2024,P011,Notebook,Office Supplies,42988.79,3,0,128966.37,39401.02
O0150,10-05-2025,C020,Customer 20,Noida,North,10-04-2023,P011,Notebook,Office Supplies,42988.79,2,0,85977.58,9880.15
O0161,24-02-2024,C074,Customer 74,Delhi,North,27-09-2023,P011,Notebook,Office Supplies,42988.79,1,0.1,38689.91,9240.45
O0167,16-09-2025,C059,Customer 59,Gurugram,North,04-04-2023,P011,Notebook,Office Supplies,42988.79,3,0.1,116069.73,27428.23
O0193,10-06-2025,C064,Customer 64,Mumbai,West,30-01-2024,P011,Notebook,Office Supplies,42988.79,1,0.2,34391.03,5889.55
O0220,01-11-2025,C030,Customer 30,Kolkata,East,24-10-2023,P011,Notebook,Office Supplies,42988.79,1,0.15,36540.47,3407.28
O0257,27-09-2024,C046,Customer 46,Pune,West,15-02-2024,P011,Notebook,Office Supplies,42988.79,1,0.2,34391.03,5790.5
O0270,30-03-2025,C045,Customer 45,Kolkata,East,02-02-2023,P011,Notebook,Office Supplies,42988.79,1,0.15,36540.47,5888.83
O0276,08-05-2024,C066,Customer 66,Gurugram,North,25-06-2024,P011,Notebook,Office Supplies,42988.79,1,0.2,34391.03,5160.47
O0289,01-02-2024,C092,Customer 92,Gurugram,North,16-07-2024,P011,Notebook,Office Supplies,42988.79,5,0,214943.95,40283.24
O0290,12-03-2025,C023,Customer 23,Delhi,North,15-04-2024,P011,Notebook,Office Supplies,42988.79,1,0.05,40839.35,12422.9
O0316,12-03-2024,C026,Customer 26,Chennai,South,28-10-2023,P011,Notebook,Office Supplies,42988.79,2,0.1,77379.82,19128.55
O0330,01-12-2024,C073,Customer 73,Bengaluru,South,09-04-2024,P011,Notebook,Office Supplies,42988.79,2,0.2,68782.06,8711.65
O0368,03-11-2025,C026,Customer 26,Chennai,South,28-10-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,21597.35
O0389,26-01-2025,C009,Customer 9,Kolkata,East,01-06-2024,P011,Notebook,Office Supplies,42988.79,4,0.05,163357.4,45875.91
O0396,15-08-2024,C010,Customer 10,Jaipur,North,28-01-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,57419.95
O0436,07-12-2025,C012,Customer 12,Chennai,South,05-03-2024,P011,Notebook,Office Supplies,42988.79,5,0.15,182702.36,32490.84
O0449,23-09-2024,C010,Customer 10,Jaipur,North,28-01-2023,P011,Notebook,Office Supplies,42988.79,4,0.1,154759.64,13205.38
O0452,31-03-2025,C018,Customer 18,Kolkata,East,11-12-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,54957.51
O0457,30-08-2024,C034,Customer 34,Pune,West,16-06-2023,P011,Notebook,Office Supplies,42988.79,1,0,42988.79,12364.42
O0478,08-08-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P011,Notebook,Office Supplies,42988.79,3,0.15,109621.41,12413.8
O0504,13-12-2024,C047,Customer 47,Hyderabad,South,09-03-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,49603.76
O0506,11-02-2024,C016,Customer 16,Noida,North,15-12-2023,P011,Notebook,Office Supplies,42988.79,5,0.1,193449.56,32966.92
O0512,02-11-2024,C066,Customer 66,Gurugram,North,25-06-2024,P011,Notebook,Office Supplies,42988.79,5,0.05,204196.75,53626.55
O0514,05-12-2025,C063,Customer 63,Noida,North,02-09-2024,P011,Notebook,Office Supplies,42988.79,1,0.05,40839.35,9193.37
O0518,31-05-2024,C082,Customer 82,Delhi,North,05-09-2024,P011,Notebook,Office Supplies,42988.79,5,0.2,171955.16,51990.67
O0554,25-10-2025,C080,Customer 80,Pune,West,15-06-2023,P011,Notebook,Office Supplies,42988.79,3,0,128966.37,34735.26
O0556,16-07-2024,C027,Customer 27,Jaipur,North,06-01-2024,P011,Notebook,Office Supplies,42988.79,3,0.1,116069.73,29286.75
O0575,28-03-2025,C096,Customer 96,Chennai,South,07-12-2024,P011,Notebook,Office Supplies,42988.79,2,0,85977.58,26338.87
O0584,03-07-2024,C085,Customer 85,Pune,West,11-11-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,23407.78
O0585,23-10-2025,C092,Customer 92,Gurugram,North,16-07-2024,P011,Notebook,Office Supplies,42988.79,2,0.2,68782.06,16676.73
O0596,05-03-2025,C038,Customer 38,Mumbai,West,15-09-2024,P011,Notebook,Office Supplies,42988.79,1,0,42988.79,12588.99
O0613,05-09-2024,C080,Customer 80,Pune,West,15-06-2023,P011,Notebook,Office Supplies,42988.79,5,0.1,193449.56,17454.53
O0638,20-05-2024,C055,Customer 55,Jaipur,North,14-03-2024,P011,Notebook,Office Supplies,42988.79,1,0.2,34391.03,1785.42
O0679,05-04-2024,C045,Customer 45,Kolkata,East,02-02-2023,P011,Notebook,Office Supplies,42988.79,1,0,42988.79,6713.74
O0681,27-03-2024,C037,Customer 37,Hyderabad,South,19-12-2024,P011,Notebook,Office Supplies,42988.79,1,0,42988.79,7486.2
O0683,04-11-2024,C048,Customer 48,Kolkata,East,03-08-2024,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,15760.04
O0708,15-02-2024,C100,Customer 100,Chennai,South,07-04-2024,P011,Notebook,Office Supplies,42988.79,3,0,128966.37,31480.69
O0730,13-04-2025,C066,Customer 66,Gurugram,North,25-06-2024,P011,Notebook,Office Supplies,42988.79,2,0,85977.58,12707.1
O0740,26-06-2024,C052,Customer 52,Hyderabad,South,23-05-2023,P011,Notebook,Office Supplies,42988.79,5,0.15,182702.36,59514.98
O0756,30-03-2024,C071,Customer 71,Pune,West,25-04-2023,P011,Notebook,Office Supplies,42988.79,4,0,171955.16,26579.64
O0776,01-10-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P011,Notebook,Office Supplies,42988.79,4,0.2,137564.13,15621.16
O0792,15-05-2024,C099,Customer 99,Pune,West,24-03-2024,P011,Notebook,Office Supplies,42988.79,1,0.2,34391.03,6076.69
O0849,10-01-2024,C011,Customer 11,Chennai,South,23-07-2023,P011,Notebook,Office Supplies,42988.79,3,0.15,109621.41,33091.66
O0864,11-11-2024,C026,Customer 26,Chennai,South,28-10-2023,P011,Notebook,Office Supplies,42988.79,3,0.2,103173.1,11585.4
O0869,02-11-2024,C051,Customer 51,Gurugram,North,27-05-2023,P011,Notebook,Office Supplies,42988.79,4,0.1,154759.64,10010.66
O0905,14-12-2024,C007,Customer 7,Delhi,North,31-01-2023,P011,Notebook,Office Supplies,42988.79,5,0,214943.95,62749.37
O0908,22-06-2025,C015,Customer 15,Delhi,North,13-06-2023,P011,Notebook,Office Supplies,42988.79,2,0.2,68782.06,5727.91
O0912,25-12-2025,C051,Customer 51,Gurugram,North,27-05-2023,P011,Notebook,Office Supplies,42988.79,4,0.15,146161.89,21220.52
O0925,19-06-2024,C048,Customer 48,Kolkata,East,03-08-2024,P011,Notebook,Office Supplies,42988.79,4,0.15,146161.89,25709.29
O0937,07-07-2025,C016,Customer 16,Noida,North,15-12-2023,P011,Notebook,Office Supplies,42988.79,5,0.15,182702.36,59866.46
O0944,11-02-2025,C055,Customer 55,Jaipur,North,14-03-2024,P011,Notebook,Office Supplies,42988.79,4,0.2,137564.13,11645.17
O0954,01-05-2025,C076,Customer 76,Chennai,South,19-04-2023,P011,Notebook,Office Supplies,42988.79,4,0.1,154759.64,39637.1
O0956,29-05-2025,C013,Customer 13,Kolkata,East,04-04-2024,P011,Notebook,Office Supplies,42988.79,4,0.2,137564.13,36357.06
O0962,23-11-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P011,Notebook,Office Supplies,42988.79,2,0.2,68782.06,15717.68
O0965,18-12-2025,C066,Customer 66,Gurugram,North,25-06-2024,P011,Notebook,Office Supplies,42988.79,4,0.2,137564.13,7388.45
O0001,07-08-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P012,Pen Set,Office Supplies,3589.32,2,0.15,6101.84,2017.6
O0009,18-03-2024,C016,Customer 16,Noida,North,15-12-2023,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,4484.44
O0010,17-07-2025,C088,Customer 88,Mumbai,West,29-03-2023,P012,Pen Set,Office Supplies,3589.32,4,0.2,11485.82,3542.28
O0018,03-03-2024,C059,Customer 59,Gurugram,North,04-04-2023,P012,Pen Set,Office Supplies,3589.32,1,0.1,3230.39,874.53
O0046,10-02-2024,C055,Customer 55,Jaipur,North,14-03-2024,P012,Pen Set,Office Supplies,3589.32,1,0,3589.32,572.12
O0056,21-08-2024,C004,Customer 4,Mumbai,West,23-11-2024,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,3189.05
O0071,23-01-2025,C031,Customer 31,Mumbai,West,27-08-2023,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,1264.4
O0078,28-08-2024,C022,Customer 22,Jaipur,North,28-09-2023,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,1400.12
O0079,30-05-2024,C087,Customer 87,Kolkata,East,03-08-2024,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,3143.91
O0122,27-01-2024,C030,Customer 30,Kolkata,East,24-10-2023,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,591.73
O0165,29-03-2025,C093,Customer 93,Bengaluru,South,29-09-2023,P012,Pen Set,Office Supplies,3589.32,5,0.05,17049.27,3156.75
O0196,28-03-2025,C057,Customer 57,Pune,West,13-08-2023,P012,Pen Set,Office Supplies,3589.32,5,0.2,14357.28,2864.97
O0197,14-05-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P012,Pen Set,Office Supplies,3589.32,1,0,3589.32,467.03
O0214,24-02-2025,C025,Customer 25,Noida,North,22-03-2023,P012,Pen Set,Office Supplies,3589.32,2,0.1,6460.78,1065.33
O0219,12-04-2025,C077,Customer 77,Hyderabad,South,16-10-2024,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,2983.23
O0231,29-11-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P012,Pen Set,Office Supplies,3589.32,2,0.1,6460.78,1121.69
O0233,24-05-2025,C070,Customer 70,Chennai,South,01-10-2023,P012,Pen Set,Office Supplies,3589.32,4,0.1,12921.55,3294.22
O0243,03-12-2025,C058,Customer 58,Bengaluru,South,05-06-2024,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,752.74
O0255,23-11-2025,C004,Customer 4,Mumbai,West,23-11-2024,P012,Pen Set,Office Supplies,3589.32,2,0.2,5742.91,1952.3
O0260,27-04-2025,C002,Customer 2,Hyderabad,South,08-09-2023,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,2718.38
O0261,28-07-2025,C023,Customer 23,Delhi,North,15-04-2024,P012,Pen Set,Office Supplies,3589.32,1,0.1,3230.39,1018.45
O0265,28-08-2024,C019,Customer 19,Mumbai,West,05-04-2023,P012,Pen Set,Office Supplies,3589.32,3,0.05,10229.56,867.84
O0288,14-02-2024,C009,Customer 9,Kolkata,East,01-06-2024,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,5987.43
O0304,29-07-2025,C074,Customer 74,Delhi,North,27-09-2023,P012,Pen Set,Office Supplies,3589.32,2,0.1,6460.78,439.3
O0309,24-12-2024,C010,Customer 10,Jaipur,North,28-01-2023,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,4367.23
O0311,28-07-2025,C066,Customer 66,Gurugram,North,25-06-2024,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,5243.39
O0313,11-12-2025,C051,Customer 51,Gurugram,North,27-05-2023,P012,Pen Set,Office Supplies,3589.32,1,0.1,3230.39,1061.91
O0340,06-09-2024,C023,Customer 23,Delhi,North,15-04-2024,P012,Pen Set,Office Supplies,3589.32,1,0.05,3409.85,1034.36
O0343,19-03-2024,C036,Customer 36,Kolkata,East,17-11-2024,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,2036.83
O0350,01-08-2025,C041,Customer 41,Gurugram,North,24-01-2024,P012,Pen Set,Office Supplies,3589.32,4,0.15,12203.69,3993.61
O0365,12-12-2024,C072,Customer 72,Hyderabad,South,21-03-2024,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,1789.9
O0400,27-10-2025,C043,Customer 43,Chennai,South,13-08-2023,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,3249.26
O0405,09-03-2025,C008,Customer 8,Mumbai,West,12-08-2023,P012,Pen Set,Office Supplies,3589.32,5,0.15,15254.61,3549.2
O0420,12-12-2024,C051,Customer 51,Gurugram,North,27-05-2023,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,1117.64
O0435,01-04-2025,C015,Customer 15,Delhi,North,13-06-2023,P012,Pen Set,Office Supplies,3589.32,3,0.15,9152.77,1269.42
O0446,11-02-2025,C058,Customer 58,Bengaluru,South,05-06-2024,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,3747.93
O0464,13-06-2025,C044,Customer 44,Pune,West,27-02-2023,P012,Pen Set,Office Supplies,3589.32,1,0.05,3409.85,647.02
O0466,12-05-2024,C021,Customer 21,Pune,West,19-12-2023,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,5031.05
O0501,06-04-2025,C020,Customer 20,Noida,North,10-04-2023,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,1786.45
O0508,12-09-2025,C026,Customer 26,Chennai,South,28-10-2023,P012,Pen Set,Office Supplies,3589.32,4,0.1,12921.55,2417.58
O0513,05-12-2024,C079,Customer 79,Kolkata,East,06-06-2023,P012,Pen Set,Office Supplies,3589.32,4,0.2,11485.82,631.62
O0531,23-11-2025,C069,Customer 69,Mumbai,West,29-11-2024,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,932.1
O0555,11-12-2024,C070,Customer 70,Chennai,South,01-10-2023,P012,Pen Set,Office Supplies,3589.32,3,0.15,9152.77,968.91
O0563,29-08-2024,C024,Customer 24,Chennai,South,08-05-2023,P012,Pen Set,Office Supplies,3589.32,3,0.15,9152.77,1444.91
O0600,15-02-2025,C082,Customer 82,Delhi,North,05-09-2024,P012,Pen Set,Office Supplies,3589.32,1,0,3589.32,976.88
O0607,18-12-2024,C082,Customer 82,Delhi,North,05-09-2024,P012,Pen Set,Office Supplies,3589.32,4,0.1,12921.55,2567.33
O0633,15-05-2025,C095,Customer 95,Noida,North,05-08-2023,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,3004.35
O0640,02-03-2024,C032,Customer 32,Mumbai,West,25-01-2024,P012,Pen Set,Office Supplies,3589.32,2,0.1,6460.78,1206.89
O0641,23-09-2025,C009,Customer 9,Kolkata,East,01-06-2024,P012,Pen Set,Office Supplies,3589.32,5,0.15,15254.61,3814.06
O0642,07-01-2024,C095,Customer 95,Noida,North,05-08-2023,P012,Pen Set,Office Supplies,3589.32,4,0.15,12203.69,2396.27
O0685,10-05-2025,C080,Customer 80,Pune,West,15-06-2023,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,2531.63
O0699,10-12-2025,C089,Customer 89,Gurugram,North,12-03-2023,P012,Pen Set,Office Supplies,3589.32,2,0.05,6819.71,1972.98
O0748,18-08-2024,C078,Customer 78,Chennai,South,15-09-2024,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,429.34
O0773,05-04-2024,C073,Customer 73,Bengaluru,South,09-04-2024,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,5575.51
O0797,25-12-2024,C052,Customer 52,Hyderabad,South,23-05-2023,P012,Pen Set,Office Supplies,3589.32,5,0.15,15254.61,1513.79
O0825,21-12-2024,C068,Customer 68,Delhi,North,27-11-2024,P012,Pen Set,Office Supplies,3589.32,1,0,3589.32,714
O0831,03-08-2025,C044,Customer 44,Pune,West,27-02-2023,P012,Pen Set,Office Supplies,3589.32,5,0,17946.6,1195.81
O0836,06-02-2024,C025,Customer 25,Noida,North,22-03-2023,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,2364.27
O0842,16-10-2024,C037,Customer 37,Hyderabad,South,19-12-2024,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,4495.23
O0887,10-07-2025,C049,Customer 49,Pune,West,06-08-2023,P012,Pen Set,Office Supplies,3589.32,2,0.15,6101.84,2124.82
O0888,02-01-2025,C061,Customer 61,Bengaluru,South,04-10-2024,P012,Pen Set,Office Supplies,3589.32,1,0.05,3409.85,970.36
O0896,01-02-2025,C018,Customer 18,Kolkata,East,11-12-2023,P012,Pen Set,Office Supplies,3589.32,2,0.1,6460.78,1963.76
O0907,22-12-2025,C010,Customer 10,Jaipur,North,28-01-2023,P012,Pen Set,Office Supplies,3589.32,1,0,3589.32,338.52
O0911,23-03-2025,C040,Customer 40,Kolkata,East,17-06-2023,P012,Pen Set,Office Supplies,3589.32,3,0,10767.96,3690.81
O0940,04-01-2024,C006,Customer 6,Jaipur,North,08-03-2024,P012,Pen Set,Office Supplies,3589.32,4,0,14357.28,952.63
O0966,05-03-2025,C036,Customer 36,Kolkata,East,17-11-2024,P012,Pen Set,Office Supplies,3589.32,5,0.1,16151.94,3339.71
O0975,02-10-2024,C071,Customer 71,Pune,West,25-04-2023,P012,Pen Set,Office Supplies,3589.32,2,0,7178.64,1964.97
O0989,06-05-2024,C085,Customer 85,Pune,West,11-11-2023,P012,Pen Set,Office Supplies,3589.32,5,0.05,17049.27,4102.45
O0005,23-10-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P013,Printer Paper,Office Supplies,11938.33,1,0.15,10147.58,2496.68
O0037,03-08-2024,C039,Customer 39,Bengaluru,South,30-06-2024,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,3212.05
O0058,12-10-2024,C034,Customer 34,Pune,West,16-06-2023,P013,Printer Paper,Office Supplies,11938.33,3,0,35814.99,11077.79
O0073,20-10-2024,C007,Customer 7,Delhi,North,31-01-2023,P013,Printer Paper,Office Supplies,11938.33,5,0.2,47753.32,2393.48
O0113,07-03-2025,C099,Customer 99,Pune,West,24-03-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.2,28651.99,9608.77
O0114,20-01-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.2,28651.99,2136.63
O0127,08-11-2025,C046,Customer 46,Pune,West,15-02-2024,P013,Printer Paper,Office Supplies,11938.33,1,0,11938.33,2504.94
O0136,10-12-2024,C080,Customer 80,Pune,West,15-06-2023,P013,Printer Paper,Office Supplies,11938.33,5,0.1,53722.48,13455.15
O0137,05-07-2024,C020,Customer 20,Noida,North,10-04-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,3462.37
O0148,16-07-2024,C025,Customer 25,Noida,North,22-03-2023,P013,Printer Paper,Office Supplies,11938.33,3,0,35814.99,4267.76
O0151,21-06-2025,C087,Customer 87,Kolkata,East,03-08-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.15,30442.74,6906.73
O0173,13-03-2024,C009,Customer 9,Kolkata,East,01-06-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.15,30442.74,9372.77
O0178,01-09-2025,C072,Customer 72,Hyderabad,South,21-03-2024,P013,Printer Paper,Office Supplies,11938.33,1,0,11938.33,3435.71
O0179,24-04-2025,C024,Customer 24,Chennai,South,08-05-2023,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,10848.72
O0192,27-11-2024,C059,Customer 59,Gurugram,North,04-04-2023,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,6893.44
O0202,25-10-2025,C028,Customer 28,Jaipur,North,16-07-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,3789.37
O0228,02-11-2024,C031,Customer 31,Mumbai,West,27-08-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,1133.11
O0240,30-08-2024,C060,Customer 60,Delhi,North,23-04-2023,P013,Printer Paper,Office Supplies,11938.33,4,0.2,38202.66,7448.08
O0248,04-02-2024,C050,Customer 50,Gurugram,North,10-02-2024,P013,Printer Paper,Office Supplies,11938.33,1,0,11938.33,3421.32
O0264,08-02-2024,C045,Customer 45,Kolkata,East,02-02-2023,P013,Printer Paper,Office Supplies,11938.33,1,0,11938.33,759.33
O0272,22-10-2025,C055,Customer 55,Jaipur,North,14-03-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.1,32233.49,10331.12
O0312,24-07-2025,C009,Customer 9,Kolkata,East,01-06-2024,P013,Printer Paper,Office Supplies,11938.33,5,0.1,53722.48,13564.55
O0315,04-07-2024,C071,Customer 71,Pune,West,25-04-2023,P013,Printer Paper,Office Supplies,11938.33,3,0,35814.99,5562.32
O0374,02-12-2025,C074,Customer 74,Delhi,North,27-09-2023,P013,Printer Paper,Office Supplies,11938.33,2,0.15,20295.16,5293.98
O0410,25-10-2024,C068,Customer 68,Delhi,North,27-11-2024,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,15851.91
O0429,11-01-2025,C038,Customer 38,Mumbai,West,15-09-2024,P013,Printer Paper,Office Supplies,11938.33,3,0,35814.99,3128.17
O0447,26-04-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.15,30442.74,4067.36
O0454,09-07-2025,C041,Customer 41,Gurugram,North,24-01-2024,P013,Printer Paper,Office Supplies,11938.33,3,0.15,30442.74,2115.21
O0469,18-08-2024,C054,Customer 54,Chennai,South,27-09-2023,P013,Printer Paper,Office Supplies,11938.33,2,0,23876.66,7889.36
O0480,05-11-2024,C040,Customer 40,Kolkata,East,17-06-2023,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,14479.53
O0482,06-12-2025,C087,Customer 87,Kolkata,East,03-08-2024,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,8885.14
O0484,27-05-2024,C009,Customer 9,Kolkata,East,01-06-2024,P013,Printer Paper,Office Supplies,11938.33,4,0,47753.32,7261.26
O0491,13-07-2024,C049,Customer 49,Pune,West,06-08-2023,P013,Printer Paper,Office Supplies,11938.33,3,0.1,32233.49,8585.02
O0522,27-04-2025,C096,Customer 96,Chennai,South,07-12-2024,P013,Printer Paper,Office Supplies,11938.33,4,0.1,42977.99,12140.93
O0524,04-05-2025,C026,Customer 26,Chennai,South,28-10-2023,P013,Printer Paper,Office Supplies,11938.33,5,0,59691.65,20858.46
O0534,21-03-2024,C068,Customer 68,Delhi,North,27-11-2024,P013,Printer Paper,Office Supplies,11938.33,1,0,11938.33,4018.37
O0569,27-04-2025,C074,Customer 74,Delhi,North,27-09-2023,P013,Printer Paper,Office Supplies,11938.33,3,0.05,34024.24,8866.11
O0578,01-03-2025,C068,Customer 68,Delhi,North,27-11-2024,P013,Printer Paper,Office Supplies,11938.33,1,0.05,11341.41,1016
O0602,27-08-2024,C027,Customer 27,Jaipur,North,06-01-2024,P013,Printer Paper,Office Supplies,11938.33,2,0.1,21488.99,7479.14
O0606,28-06-2024,C095,Customer 95,Noida,North,05-08-2023,P013,Printer Paper,Office Supplies,11938.33,1,0.1,10744.5,3594.64
